variant,size_label,size_bytes,iteration,phase,duration_ns
A_full,10MB,10485760,22,t2_t3_write,14382800
A_full,10MB,10485760,22,t3_t4_rename,0
A_full,10MB,10485760,22,t4_t5_audit,36300
A_full,10MB,10485760,22,t5_t6_return,200
A_full,10MB,10485760,22,t0_t6_total,24530000
A_full,10MB,10485760,23,t0_t1_validation,494400
A_full,10MB,10485760,23,t1_t2_encode,9191100
A_full,10MB,10485760,23,t2_t3_write,18742000
A_full,10MB,10485760,23,t3_t4_rename,0
A_full,10MB,10485760,23,t4_t5_audit,57600
A_full,10MB,10485760,23,t5_t6_return,400
A_full,10MB,10485760,23,t0_t6_total,28485500
A_full,10MB,10485760,24,t0_t1_validation,698200
A_full,10MB,10485760,24,t1_t2_encode,14347200
A_full,10MB,10485760,24,t2_t3_write,21190700
A_full,10MB,10485760,24,t3_t4_rename,0
A_full,10MB,10485760,24,t4_t5_audit,41400
A_full,10MB,10485760,24,t5_t6_return,200
A_full,10MB,10485760,24,t0_t6_total,36277700
A_full,10MB,10485760,25,t0_t1_validation,519400
A_full,10MB,10485760,25,t1_t2_encode,12773200
A_full,10MB,10485760,25,t2_t3_write,28862800
A_full,10MB,10485760,25,t3_t4_rename,0
A_full,10MB,10485760,25,t4_t5_audit,52000
A_full,10MB,10485760,25,t5_t6_return,300
A_full,10MB,10485760,25,t0_t6_total,42207700
A_full,10MB,10485760,26,t0_t1_validation,923700
A_full,10MB,10485760,26,t1_t2_encode,15645200
A_full,10MB,10485760,26,t2_t3_write,20586700
A_full,10MB,10485760,26,t3_t4_rename,0
A_full,10MB,10485760,26,t4_t5_audit,46900
A_full,10MB,10485760,26,t5_t6_return,100
A_full,10MB,10485760,26,t0_t6_total,37202600
A_full,10MB,10485760,27,t0_t1_validation,495100
A_full,10MB,10485760,27,t1_t2_encode,10823900
A_full,10MB,10485760,27,t2_t3_write,19367200
A_full,10MB,10485760,27,t3_t4_rename,0
A_full,10MB,10485760,27,t4_t5_audit,58800
A_full,10MB,10485760,27,t5_t6_return,200
A_full,10MB,10485760,27,t0_t6_total,30745200
A_full,10MB,10485760,28,t0_t1_validation,567400
A_full,10MB,10485760,28,t1_t2_encode,14194000
A_full,10MB,10485760,28,t2_t3_write,21135400
A_full,10MB,10485760,28,t3_t4_rename,0
A_full,10MB,10485760,28,t4_t5_audit,121400
A_full,10MB,10485760,28,t5_t6_return,500
A_full,10MB,10485760,28,t0_t6_total,36018700
A_full,10MB,10485760,29,t0_t1_validation,793500
A_full,10MB,10485760,29,t1_t2_encode,11542000
A_full,10MB,10485760,29,t2_t3_write,17480000
A_full,10MB,10485760,29,t3_t4_rename,0
A_full,10MB,10485760,29,t4_t5_audit,61300
A_full,10MB,10485760,29,t5_t6_return,300
A_full,10MB,10485760,29,t0_t6_total,29877100
B_no_audit,10MB,10485760,0,t0_t1_validation,326800
B_no_audit,10MB,10485760,0,t1_t2_encode,11670700
B_no_audit,10MB,10485760,0,t2_t3_write,16575100
B_no_audit,10MB,10485760,0,t3_t4_rename,0
B_no_audit,10MB,10485760,0,t4_t5_audit,1000
B_no_audit,10MB,10485760,0,t5_t6_return,300
B_no_audit,10MB,10485760,0,t0_t6_total,28573900
B_no_audit,10MB,10485760,1,t0_t1_validation,662700
B_no_audit,10MB,10485760,1,t1_t2_encode,13623800
B_no_audit,10MB,10485760,1,t2_t3_write,15242200
B_no_audit,10MB,10485760,1,t3_t4_rename,0
B_no_audit,10MB,10485760,1,t4_t5_audit,1100
B_no_audit,10MB,10485760,1,t5_t6_return,400
B_no_audit,10MB,10485760,1,t0_t6_total,29530200
B_no_audit,10MB,10485760,2,t0_t1_validation,414300
B_no_audit,10MB,10485760,2,t1_t2_encode,12737500
B_no_audit,10MB,10485760,2,t2_t3_write,14402400
B_no_audit,10MB,10485760,2,t3_t4_rename,0
B_no_audit,10MB,10485760,2,t4_t5_audit,600
B_no_audit,10MB,10485760,2,t5_t6_return,100
B_no_audit,10MB,10485760,2,t0_t6_total,27554900
B_no_audit,10MB,10485760,3,t0_t1_validation,586800
B_no_audit,10MB,10485760,3,t1_t2_encode,8360600
B_no_audit,10MB,10485760,3,t2_t3_write,21184400
B_no_audit,10MB,10485760,3,t3_t4_rename,0
B_no_audit,10MB,10485760,3,t4_t5_audit,1700
B_no_audit,10MB,10485760,3,t5_t6_return,300
B_no_audit,10MB,10485760,3,t0_t6_total,30133800
B_no_audit,10MB,10485760,4,t0_t1_validation,705000
B_no_audit,10MB,10485760,4,t1_t2_encode,13317900
B_no_audit,10MB,10485760,4,t2_t3_write,21416200
B_no_audit,10MB,10485760,4,t3_t4_rename,0
B_no_audit,10MB,10485760,4,t4_t5_audit,1800
B_no_audit,10MB,10485760,4,t5_t6_return,400
B_no_audit,10MB,10485760,4,t0_t6_total,35441300
B_no_audit,10MB,10485760,5,t0_t1_validation,792100
B_no_audit,10MB,10485760,5,t1_t2_encode,10643900
B_no_audit,10MB,10485760,5,t2_t3_write,23170100
B_no_audit,10MB,10485760,5,t3_t4_rename,0
B_no_audit,10MB,10485760,5,t4_t5_audit,1500
B_no_audit,10MB,10485760,5,t5_t6_return,400
B_no_audit,10MB,10485760,5,t0_t6_total,34608000
B_no_audit,10MB,10485760,6,t0_t1_validation,724900
B_no_audit,10MB,10485760,6,t1_t2_encode,13541300
B_no_audit,10MB,10485760,6,t2_t3_write,19408900
B_no_audit,10MB,10485760,6,t3_t4_rename,0
B_no_audit,10MB,10485760,6,t4_t5_audit,700
B_no_audit,10MB,10485760,6,t5_t6_return,100
B_no_audit,10MB,10485760,6,t0_t6_total,33675900
B_no_audit,10MB,10485760,7,t0_t1_validation,530900
B_no_audit,10MB,10485760,7,t1_t2_encode,11843500
B_no_audit,10MB,10485760,7,t2_t3_write,17924000
B_no_audit,10MB,10485760,7,t3_t4_rename,0
B_no_audit,10MB,10485760,7,t4_t5_audit,1600
B_no_audit,10MB,10485760,7,t5_t6_return,800
B_no_audit,10MB,10485760,7,t0_t6_total,30300800
B_no_audit,10MB,10485760,8,t0_t1_validation,676400
B_no_audit,10MB,10485760,8,t1_t2_encode,12377900
B_no_audit,10MB,10485760,8,t2_t3_write,21393100
B_no_audit,10MB,10485760,8,t3_t4_rename,0
B_no_audit,10MB,10485760,8,t4_t5_audit,900
B_no_audit,10MB,10485760,8,t5_t6_return,400
B_no_audit,10MB,10485760,8,t0_t6_total,34448700
B_no_audit,10MB,10485760,9,t0_t1_validation,776100
B_no_audit,10MB,10485760,9,t1_t2_encode,16553200
B_no_audit,10MB,10485760,9,t2_t3_write,22763200
B_no_audit,10MB,10485760,9,t3_t4_rename,0
B_no_audit,10MB,10485760,9,t4_t5_audit,1100
B_no_audit,10MB,10485760,9,t5_t6_return,300
B_no_audit,10MB,10485760,9,t0_t6_total,40093900
B_no_audit,10MB,10485760,10,t0_t1_validation,943000
B_no_audit,10MB,10485760,10,t1_t2_encode,16260600
B_no_audit,10MB,10485760,10,t2_t3_write,20993300
B_no_audit,10MB,10485760,10,t3_t4_rename,0
B_no_audit,10MB,10485760,10,t4_t5_audit,2000
B_no_audit,10MB,10485760,10,t5_t6_return,300
B_no_audit,10MB,10485760,10,t0_t6_total,38199200
B_no_audit,10MB,10485760,11,t0_t1_validation,794400
B_no_audit,10MB,10485760,11,t1_t2_encode,20106900
B_no_audit,10MB,10485760,11,t2_t3_write,22948600
B_no_audit,10MB,10485760,11,t3_t4_rename,0
B_no_audit,10MB,10485760,11,t4_t5_audit,1600
B_no_audit,10MB,10485760,11,t5_t6_return,200
B_no_audit,10MB,10485760,11,t0_t6_total,43851700
B_no_audit,10MB,10485760,12,t0_t1_validation,598800
B_no_audit,10MB,10485760,12,t1_t2_encode,13770400
B_no_audit,10MB,10485760,12,t2_t3_write,14871600
B_no_audit,10MB,10485760,12,t3_t4_rename,0
B_no_audit,10MB,10485760,12,t4_t5_audit,1100
B_no_audit,10MB,10485760,12,t5_t6_return,200
B_no_audit,10MB,10485760,12,t0_t6_total,29242100
B_no_audit,10MB,10485760,13,t0_t1_validation,530400
B_no_audit,10MB,10485760,13,t1_t2_encode,13218300
B_no_audit,10MB,10485760,13,t2_t3_write,23165000
B_no_audit,10MB,10485760,13,t3_t4_rename,0
B_no_audit,10MB,10485760,13,t4_t5_audit,700
B_no_audit,10MB,10485760,13,t5_t6_return,200
B_no_audit,10MB,10485760,13,t0_t6_total,36914600
B_no_audit,10MB,10485760,14,t0_t1_validation,660900
B_no_audit,10MB,10485760,14,t1_t2_encode,16665100
B_no_audit,10MB,10485760,14,t2_t3_write,39229200
B_no_audit,10MB,10485760,14,t3_t4_rename,0
B_no_audit,10MB,10485760,14,t4_t5_audit,800
B_no_audit,10MB,10485760,14,t5_t6_return,300
B_no_audit,10MB,10485760,14,t0_t6_total,56556300
B_no_audit,10MB,10485760,15,t0_t1_validation,597800
B_no_audit,10MB,10485760,15,t1_t2_encode,15848700
B_no_audit,10MB,10485760,15,t2_t3_write,21217000
B_no_audit,10MB,10485760,15,t3_t4_rename,0
B_no_audit,10MB,10485760,15,t4_t5_audit,800
B_no_audit,10MB,10485760,15,t5_t6_return,100
B_no_audit,10MB,10485760,15,t0_t6_total,37664400
B_no_audit,10MB,10485760,16,t0_t1_validation,410000
B_no_audit,10MB,10485760,16,t1_t2_encode,11671200
B_no_audit,10MB,10485760,16,t2_t3_write,23079800
B_no_audit,10MB,10485760,16,t3_t4_rename,0
B_no_audit,10MB,10485760,16,t4_t5_audit,700
B_no_audit,10MB,10485760,16,t5_t6_return,3200
B_no_audit,10MB,10485760,16,t0_t6_total,35164900
B_no_audit,10MB,10485760,17,t0_t1_validation,625400
B_no_audit,10MB,10485760,17,t1_t2_encode,10159500
B_no_audit,10MB,10485760,17,t2_t3_write,17766200
B_no_audit,10MB,10485760,17,t3_t4_rename,0
B_no_audit,10MB,10485760,17,t4_t5_audit,900
B_no_audit,10MB,10485760,17,t5_t6_return,200
B_no_audit,10MB,10485760,17,t0_t6_total,28552200
B_no_audit,10MB,10485760,18,t0_t1_validation,365400
B_no_audit,10MB,10485760,18,t1_t2_encode,11404400
B_no_audit,10MB,10485760,18,t2_t3_write,23989400
B_no_audit,10MB,10485760,18,t3_t4_rename,0
B_no_audit,10MB,10485760,18,t4_t5_audit,1800
B_no_audit,10MB,10485760,18,t5_t6_return,400
B_no_audit,10MB,10485760,18,t0_t6_total,35761400
B_no_audit,10MB,10485760,19,t0_t1_validation,977600
B_no_audit,10MB,10485760,19,t1_t2_encode,18549300
B_no_audit,10MB,10485760,19,t2_t3_write,21329100
B_no_audit,10MB,10485760,19,t3_t4_rename,0
B_no_audit,10MB,10485760,19,t4_t5_audit,900
B_no_audit,10MB,10485760,19,t5_t6_return,400
B_no_audit,10MB,10485760,19,t0_t6_total,40857300
B_no_audit,10MB,10485760,20,t0_t1_validation,1352700
B_no_audit,10MB,10485760,20,t1_t2_encode,13573300
B_no_audit,10MB,10485760,20,t2_t3_write,18985700
B_no_audit,10MB,10485760,20,t3_t4_rename,0
B_no_audit,10MB,10485760,20,t4_t5_audit,500
B_no_audit,10MB,10485760,20,t5_t6_return,200
B_no_audit,10MB,10485760,20,t0_t6_total,33912400
B_no_audit,10MB,10485760,21,t0_t1_validation,484100
B_no_audit,10MB,10485760,21,t1_t2_encode,15315100
B_no_audit,10MB,10485760,21,t2_t3_write,23673900
B_no_audit,10MB,10485760,21,t3_t4_rename,0
B_no_audit,10MB,10485760,21,t4_t5_audit,1700
B_no_audit,10MB,10485760,21,t5_t6_return,200
B_no_audit,10MB,10485760,21,t0_t6_total,39475000
B_no_audit,10MB,10485760,22,t0_t1_validation,762700
B_no_audit,10MB,10485760,22,t1_t2_encode,16948800
B_no_audit,10MB,10485760,22,t2_t3_write,22329000
B_no_audit,10MB,10485760,22,t3_t4_rename,0
B_no_audit,10MB,10485760,22,t4_t5_audit,1300
B_no_audit,10MB,10485760,22,t5_t6_return,200
B_no_audit,10MB,10485760,22,t0_t6_total,40042000
B_no_audit,10MB,10485760,23,t0_t1_validation,574500
B_no_audit,10MB,10485760,23,t1_t2_encode,11765700
B_no_audit,10MB,10485760,23,t2_t3_write,14538800
B_no_audit,10MB,10485760,23,t3_t4_rename,0
B_no_audit,10MB,10485760,23,t4_t5_audit,1000
B_no_audit,10MB,10485760,23,t5_t6_return,300
B_no_audit,10MB,10485760,23,t0_t6_total,26880300
B_no_audit,10MB,10485760,24,t0_t1_validation,533600
B_no_audit,10MB,10485760,24,t1_t2_encode,10922200
B_no_audit,10MB,10485760,24,t2_t3_write,16411800
B_no_audit,10MB,10485760,24,t3_t4_rename,0
B_no_audit,10MB,10485760,24,t4_t5_audit,1300
B_no_audit,10MB,10485760,24,t5_t6_return,300
B_no_audit,10MB,10485760,24,t0_t6_total,27869200
B_no_audit,10MB,10485760,25,t0_t1_validation,528000
B_no_audit,10MB,10485760,25,t1_t2_encode,11958900
B_no_audit,10MB,10485760,25,t2_t3_write,13100000
B_no_audit,10MB,10485760,25,t3_t4_rename,0
B_no_audit,10MB,10485760,25,t4_t5_audit,2600
B_no_audit,10MB,10485760,25,t5_t6_return,200
B_no_audit,10MB,10485760,25,t0_t6_total,25589700
B_no_audit,10MB,10485760,26,t0_t1_validation,415400
B_no_audit,10MB,10485760,26,t1_t2_encode,10859100
B_no_audit,10MB,10485760,26,t2_t3_write,13260000
B_no_audit,10MB,10485760,26,t3_t4_rename,0
B_no_audit,10MB,10485760,26,t4_t5_audit,800
B_no_audit,10MB,10485760,26,t5_t6_return,200
B_no_audit,10MB,10485760,26,t0_t6_total,24535500
B_no_audit,10MB,10485760,27,t0_t1_validation,417900
B_no_audit,10MB,10485760,27,t1_t2_encode,10096900
B_no_audit,10MB,10485760,27,t2_t3_write,13702200
B_no_audit,10MB,10485760,27,t3_t4_rename,0
B_no_audit,10MB,10485760,27,t4_t5_audit,600
B_no_audit,10MB,10485760,27,t5_t6_return,200
B_no_audit,10MB,10485760,27,t0_t6_total,24217800
B_no_audit,10MB,10485760,28,t0_t1_validation,362000
B_no_audit,10MB,10485760,28,t1_t2_encode,9318800
B_no_audit,10MB,10485760,28,t2_t3_write,12672700
B_no_audit,10MB,10485760,28,t3_t4_rename,0
B_no_audit,10MB,10485760,28,t4_t5_audit,500
B_no_audit,10MB,10485760,28,t5_t6_return,300
B_no_audit,10MB,10485760,28,t0_t6_total,22354300
B_no_audit,10MB,10485760,29,t0_t1_validation,367400
B_no_audit,10MB,10485760,29,t1_t2_encode,17069100
B_no_audit,10MB,10485760,29,t2_t3_write,23361400
B_no_audit,10MB,10485760,29,t3_t4_rename,0
B_no_audit,10MB,10485760,29,t4_t5_audit,1100
B_no_audit,10MB,10485760,29,t5_t6_return,200
B_no_audit,10MB,10485760,29,t0_t6_total,40799200
C_raw,10MB,10485760,0,t0_t1_validation,566000
C_raw,10MB,10485760,0,t1_t2_encode,13387500
C_raw,10MB,10485760,0,t2_t3_write,5832100
C_raw,10MB,10485760,0,t3_t4_rename,0
C_raw,10MB,10485760,0,t4_t5_audit,0
C_raw,10MB,10485760,0,t5_t6_return,0
C_raw,10MB,10485760,0,t0_t6_total,19785600
C_raw,10MB,10485760,1,t0_t1_validation,898800
C_raw,10MB,10485760,1,t1_t2_encode,10699300
C_raw,10MB,10485760,1,t2_t3_write,5012900
C_raw,10MB,10485760,1,t3_t4_rename,0
C_raw,10MB,10485760,1,t4_t5_audit,0
C_raw,10MB,10485760,1,t5_t6_return,0
C_raw,10MB,10485760,1,t0_t6_total,16611000
C_raw,10MB,10485760,2,t0_t1_validation,593800
C_raw,10MB,10485760,2,t1_t2_encode,12823100
C_raw,10MB,10485760,2,t2_t3_write,5900100
C_raw,10MB,10485760,2,t3_t4_rename,0
C_raw,10MB,10485760,2,t4_t5_audit,0
C_raw,10MB,10485760,2,t5_t6_return,0
C_raw,10MB,10485760,2,t0_t6_total,19317000
C_raw,10MB,10485760,3,t0_t1_validation,576900
C_raw,10MB,10485760,3,t1_t2_encode,13662400
C_raw,10MB,10485760,3,t2_t3_write,7668300
C_raw,10MB,10485760,3,t3_t4_rename,0
C_raw,10MB,10485760,3,t4_t5_audit,0
C_raw,10MB,10485760,3,t5_t6_return,0
C_raw,10MB,10485760,3,t0_t6_total,21907600
C_raw,10MB,10485760,4,t0_t1_validation,583900
C_raw,10MB,10485760,4,t1_t2_encode,16095500
C_raw,10MB,10485760,4,t2_t3_write,7572200
C_raw,10MB,10485760,4,t3_t4_rename,0
C_raw,10MB,10485760,4,t4_t5_audit,0
C_raw,10MB,10485760,4,t5_t6_return,0
C_raw,10MB,10485760,4,t0_t6_total,24251600
C_raw,10MB,10485760,5,t0_t1_validation,697100
C_raw,10MB,10485760,5,t1_t2_encode,12310000
C_raw,10MB,10485760,5,t2_t3_write,5773800
C_raw,10MB,10485760,5,t3_t4_rename,0
C_raw,10MB,10485760,5,t4_t5_audit,0
C_raw,10MB,10485760,5,t5_t6_return,0
C_raw,10MB,10485760,5,t0_t6_total,18780900
C_raw,10MB,10485760,6,t0_t1_validation,484500
C_raw,10MB,10485760,6,t1_t2_encode,12053000
C_raw,10MB,10485760,6,t2_t3_write,5486700
C_raw,10MB,10485760,6,t3_t4_rename,0
C_raw,10MB,10485760,6,t4_t5_audit,0
C_raw,10MB,10485760,6,t5_t6_return,0
C_raw,10MB,10485760,6,t0_t6_total,18024200
C_raw,10MB,10485760,7,t0_t1_validation,413100
C_raw,10MB,10485760,7,t1_t2_encode,15012100
C_raw,10MB,10485760,7,t2_t3_write,7470300
C_raw,10MB,10485760,7,t3_t4_rename,0
C_raw,10MB,10485760,7,t4_t5_audit,0
C_raw,10MB,10485760,7,t5_t6_return,0
C_raw,10MB,10485760,7,t0_t6_total,22895500
C_raw,10MB,10485760,8,t0_t1_validation,759300
C_raw,10MB,10485760,8,t1_t2_encode,18465600
C_raw,10MB,10485760,8,t2_t3_write,6654600
C_raw,10MB,10485760,8,t3_t4_rename,0
C_raw,10MB,10485760,8,t4_t5_audit,0
C_raw,10MB,10485760,8,t5_t6_return,0
C_raw,10MB,10485760,8,t0_t6_total,25879500
C_raw,10MB,10485760,9,t0_t1_validation,449800
C_raw,10MB,10485760,9,t1_t2_encode,11037600
C_raw,10MB,10485760,9,t2_t3_write,4917000
C_raw,10MB,10485760,9,t3_t4_rename,0
C_raw,10MB,10485760,9,t4_t5_audit,0
C_raw,10MB,10485760,9,t5_t6_return,0
C_raw,10MB,10485760,9,t0_t6_total,16404400
C_raw,10MB,10485760,10,t0_t1_validation,585300
C_raw,10MB,10485760,10,t1_t2_encode,9312800
C_raw,10MB,10485760,10,t2_t3_write,4606300
C_raw,10MB,10485760,10,t3_t4_rename,0
C_raw,10MB,10485760,10,t4_t5_audit,0
C_raw,10MB,10485760,10,t5_t6_return,0
C_raw,10MB,10485760,10,t0_t6_total,14504400
C_raw,10MB,10485760,11,t0_t1_validation,408300
C_raw,10MB,10485760,11,t1_t2_encode,9740200
C_raw,10MB,10485760,11,t2_t3_write,5461800
C_raw,10MB,10485760,11,t3_t4_rename,0
C_raw,10MB,10485760,11,t4_t5_audit,0
C_raw,10MB,10485760,11,t5_t6_return,0
C_raw,10MB,10485760,11,t0_t6_total,15610300
C_raw,10MB,10485760,12,t0_t1_validation,593800
C_raw,10MB,10485760,12,t1_t2_encode,12467700
C_raw,10MB,10485760,12,t2_t3_write,6881300
C_raw,10MB,10485760,12,t3_t4_rename,0
C_raw,10MB,10485760,12,t4_t5_audit,0
C_raw,10MB,10485760,12,t5_t6_return,0
C_raw,10MB,10485760,12,t0_t6_total,19942800
C_raw,10MB,10485760,13,t0_t1_validation,686900
C_raw,10MB,10485760,13,t1_t2_encode,8240100
C_raw,10MB,10485760,13,t2_t3_write,5772200
C_raw,10MB,10485760,13,t3_t4_rename,0
C_raw,10MB,10485760,13,t4_t5_audit,0
C_raw,10MB,10485760,13,t5_t6_return,0
C_raw,10MB,10485760,13,t0_t6_total,14699200
C_raw,10MB,10485760,14,t0_t1_validation,1297800
C_raw,10MB,10485760,14,t1_t2_encode,10967700
C_raw,10MB,10485760,14,t2_t3_write,6981800
C_raw,10MB,10485760,14,t3_t4_rename,0
C_raw,10MB,10485760,14,t4_t5_audit,0
C_raw,10MB,10485760,14,t5_t6_return,0
C_raw,10MB,10485760,14,t0_t6_total,19247300
C_raw,10MB,10485760,15,t0_t1_validation,428200
C_raw,10MB,10485760,15,t1_t2_encode,9896500
C_raw,10MB,10485760,15,t2_t3_write,6429900
C_raw,10MB,10485760,15,t3_t4_rename,0
C_raw,10MB,10485760,15,t4_t5_audit,0
C_raw,10MB,10485760,15,t5_t6_return,0
C_raw,10MB,10485760,15,t0_t6_total,16754600
C_raw,10MB,10485760,16,t0_t1_validation,552700
C_raw,10MB,10485760,16,t1_t2_encode,14582100
C_raw,10MB,10485760,16,t2_t3_write,8343800
C_raw,10MB,10485760,16,t3_t4_rename,0
C_raw,10MB,10485760,16,t4_t5_audit,0
C_raw,10MB,10485760,16,t5_t6_return,0
C_raw,10MB,10485760,16,t0_t6_total,23478600
C_raw,10MB,10485760,17,t0_t1_validation,847700
C_raw,10MB,10485760,17,t1_t2_encode,16040200
C_raw,10MB,10485760,17,t2_t3_write,7291200
C_raw,10MB,10485760,17,t3_t4_rename,0
C_raw,10MB,10485760,17,t4_t5_audit,0
C_raw,10MB,10485760,17,t5_t6_return,0
C_raw,10MB,10485760,17,t0_t6_total,24179100
C_raw,10MB,10485760,18,t0_t1_validation,747100
C_raw,10MB,10485760,18,t1_t2_encode,13930600
C_raw,10MB,10485760,18,t2_t3_write,5208400
C_raw,10MB,10485760,18,t3_t4_rename,0
C_raw,10MB,10485760,18,t4_t5_audit,0
C_raw,10MB,10485760,18,t5_t6_return,0
C_raw,10MB,10485760,18,t0_t6_total,19886100
C_raw,10MB,10485760,19,t0_t1_validation,596800
C_raw,10MB,10485760,19,t1_t2_encode,11621700
C_raw,10MB,10485760,19,t2_t3_write,4291900
C_raw,10MB,10485760,19,t3_t4_rename,0
C_raw,10MB,10485760,19,t4_t5_audit,0
C_raw,10MB,10485760,19,t5_t6_return,0
C_raw,10MB,10485760,19,t0_t6_total,16510400
C_raw,10MB,10485760,20,t0_t1_validation,448600
C_raw,10MB,10485760,20,t1_t2_encode,13969300
C_raw,10MB,10485760,20,t2_t3_write,8790600
C_raw,10MB,10485760,20,t3_t4_rename,0
C_raw,10MB,10485760,20,t4_t5_audit,0
C_raw,10MB,10485760,20,t5_t6_return,0
C_raw,10MB,10485760,20,t0_t6_total,23208500
C_raw,10MB,10485760,21,t0_t1_validation,725300
C_raw,10MB,10485760,21,t1_t2_encode,11645200
C_raw,10MB,10485760,21,t2_t3_write,6099900
C_raw,10MB,10485760,21,t3_t4_rename,0
C_raw,10MB,10485760,21,t4_t5_audit,0
C_raw,10MB,10485760,21,t5_t6_return,0
C_raw,10MB,10485760,21,t0_t6_total,18470400
C_raw,10MB,10485760,22,t0_t1_validation,649000
C_raw,10MB,10485760,22,t1_t2_encode,11209200
C_raw,10MB,10485760,22,t2_t3_write,5427300
C_raw,10MB,10485760,22,t3_t4_rename,0
C_raw,10MB,10485760,22,t4_t5_audit,0
C_raw,10MB,10485760,22,t5_t6_return,0
C_raw,10MB,10485760,22,t0_t6_total,17285500
C_raw,10MB,10485760,23,t0_t1_validation,440700
C_raw,10MB,10485760,23,t1_t2_encode,11425400
C_raw,10MB,10485760,23,t2_t3_write,6969600
C_raw,10MB,10485760,23,t3_t4_rename,0
C_raw,10MB,10485760,23,t4_t5_audit,0
C_raw,10MB,10485760,23,t5_t6_return,0
C_raw,10MB,10485760,23,t0_t6_total,18835700
C_raw,10MB,10485760,24,t0_t1_validation,1721700
C_raw,10MB,10485760,24,t1_t2_encode,9424100
C_raw,10MB,10485760,24,t2_t3_write,7125800
C_raw,10MB,10485760,24,t3_t4_rename,0
C_raw,10MB,10485760,24,t4_t5_audit,0
C_raw,10MB,10485760,24,t5_t6_return,0
C_raw,10MB,10485760,24,t0_t6_total,18271600
C_raw,10MB,10485760,25,t0_t1_validation,608900
C_raw,10MB,10485760,25,t1_t2_encode,11791200
C_raw,10MB,10485760,25,t2_t3_write,7568900
C_raw,10MB,10485760,25,t3_t4_rename,0
C_raw,10MB,10485760,25,t4_t5_audit,0
C_raw,10MB,10485760,25,t5_t6_return,0
C_raw,10MB,10485760,25,t0_t6_total,19969000
C_raw,10MB,10485760,26,t0_t1_validation,572200
C_raw,10MB,10485760,26,t1_t2_encode,9700400
C_raw,10MB,10485760,26,t2_t3_write,9618200
C_raw,10MB,10485760,26,t3_t4_rename,0
C_raw,10MB,10485760,26,t4_t5_audit,0
C_raw,10MB,10485760,26,t5_t6_return,0
C_raw,10MB,10485760,26,t0_t6_total,19890800
C_raw,10MB,10485760,27,t0_t1_validation,541700
C_raw,10MB,10485760,27,t1_t2_encode,9349900
C_raw,10MB,10485760,27,t2_t3_write,10010000
C_raw,10MB,10485760,27,t3_t4_rename,0
C_raw,10MB,10485760,27,t4_t5_audit,0
C_raw,10MB,10485760,27,t5_t6_return,0
C_raw,10MB,10485760,27,t0_t6_total,19901600
C_raw,10MB,10485760,28,t0_t1_validation,750300
C_raw,10MB,10485760,28,t1_t2_encode,11815800
C_raw,10MB,10485760,28,t2_t3_write,10954700
C_raw,10MB,10485760,28,t3_t4_rename,0
C_raw,10MB,10485760,28,t4_t5_audit,0
C_raw,10MB,10485760,28,t5_t6_return,0
C_raw,10MB,10485760,28,t0_t6_total,23520800
C_raw,10MB,10485760,29,t0_t1_validation,692500
C_raw,10MB,10485760,29,t1_t2_encode,13098600
C_raw,10MB,10485760,29,t2_t3_write,9808600
C_raw,10MB,10485760,29,t3_t4_rename,0
C_raw,10MB,10485760,29,t4_t5_audit,0
C_raw,10MB,10485760,29,t5_t6_return,0
C_raw,10MB,10485760,29,t0_t6_total,23599700
